Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
TG/PG,1.06 [0.95-1.18],1.000,,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-PL,1.05 [0.94-1.16],1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.03 [0.93-1.15],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
HDL-PL,1.01 [0.90-1.13],1.000,,Phospholipids in HDL
M-LDL-PL%,1.00 [0.90-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.80 [0.73-0.88],0.986,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.79 [0.71-0.86],0.234,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.79 [0.71-0.87],0.303,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-FC%,0.78 [0.71-0.87],0.490,,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.77 [0.70-0.86],0.246,,Phospholipids to Total-Lipids in Small VLDL percentage
