Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.11 [1.02-1.22],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-PL%,1.07 [0.98-1.17],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-FC%,1.05 [0.96-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.03 [0.94-1.12],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-CE%,1.00 [0.92-1.09],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-VLDL-FC%,1.00 [0.91-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
VLDL-C,0.86 [0.79-0.94],1.000,,VLDL Cholesterol
Remnant-C,0.86 [0.79-0.93],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.85 [0.78-0.92],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.84 [0.77-0.92],1.000,,Total-Cholesterol
