Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Val,1.01 [0.97-1.06],1.000,,Valine
HDL-CE,1.01 [0.96-1.06],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,1.00 [0.96-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoA1,1.00 [0.96-1.05],1.000,,Apolipoprotein A1
HDL-C,1.00 [0.96-1.05],1.000,,HDL Cholesterol
Total-C,0.98 [0.94-1.02],1.000,,Total-Cholesterol
Non-HDL-C,0.98 [0.94-1.02],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.98 [0.94-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-C,0.98 [0.94-1.02],1.000,,VLDL Cholesterol
M-LDL-PL%,0.97 [0.93-1.01],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
