Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,1.14 [0.96-1.35],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.13 [0.96-1.33],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Glu,1.05 [0.89-1.25],1.000,,Glucose
HDL-FC,1.03 [0.85-1.24],1.000,,Free Cholesterol in HDL
SFA,1.01 [0.85-1.19],1.000,,Saturated Fatty Acids
Leu,0.91 [0.76-1.10],1.000,,Leucine
ApoB/ApoA1,0.91 [0.77-1.08],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Total-BCAA,0.91 [0.76-1.09],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-FC%,0.91 [0.77-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Val,0.88 [0.73-1.06],1.000,,Valine
