Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-TG%,1.11 [1.02-1.22],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-TG%,1.09 [1.00-1.19],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.08 [0.99-1.17],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-PL%,1.03 [0.95-1.12],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-VLDL-C%,1.01 [0.93-1.10],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.96 [0.88-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.95 [0.87-1.03],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.93 [0.85-1.01],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.91 [0.84-0.99],1.000,,LDL Cholesterol
Total-C,0.89 [0.82-0.97],1.000,,Total-Cholesterol
