Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.14 [1.11-1.16],7.871e-23,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.13 [1.11-1.16],1.260e-18,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.13 [1.10-1.15],3.102e-21,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.12 [1.10-1.15],7.031e-19,***,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.12 [1.09-1.14],3.636e-16,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-PL%,1.11 [1.08-1.14],4.018e-12,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,1.09 [1.07-1.12],1.344e-08,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.09 [1.06-1.12],3.868e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-PL%,1.08 [1.05-1.10],0.001,**,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.07 [1.05-1.10],0.001,**,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.07 [1.04-1.09],0.004,**,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.07 [1.04-1.09],0.003,**,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-CE%,0.94 [0.92-0.96],0.016,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC%,0.94 [0.92-0.96],0.005,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-C%,0.94 [0.92-0.96],0.001,**,Cholesterol to Total-Lipids in Medium VLDL percentage
XXL-VLDL-CE,0.94 [0.91-0.96],0.018,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL%,0.94 [0.91-0.96],0.004,**,Phospholipids to Total-Lipids in Very Large VLDL percentage
Total-TG,0.93 [0.91-0.96],0.005,**,Total-Triglycerides
MUFA,0.93 [0.91-0.96],0.002,**,Monounsaturated Fatty Acids
VLDL-size,0.93 [0.91-0.96],0.007,**,Average Diameter for VLDL Particles
LA%,0.93 [0.91-0.95],1.597e-04,***,Linoleic Acid to Total-Fatty Acids percentage
VLDL-TG,0.93 [0.91-0.95],5.730e-04,***,Triglycerides in VLDL
L-LDL-FC%,0.93 [0.91-0.95],2.258e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XL-HDL-CE%,0.93 [0.91-0.95],9.803e-06,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-VLDL-P,0.93 [0.91-0.95],4.887e-04,***,Concentration of Very Large VLDL Particles
M-VLDL-FC%,0.93 [0.91-0.95],8.759e-06,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,0.93 [0.91-0.95],7.723e-06,***,Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-PL,0.93 [0.91-0.95],6.392e-05,***,Phospholipids in Very Small VLDL
XL-VLDL-L,0.93 [0.90-0.95],1.341e-04,***,Total-Lipids in Very Large VLDL
XL-VLDL-PL,0.92 [0.90-0.95],3.823e-05,***,Phospholipids in Very Large VLDL
M-HDL-FC%,0.92 [0.90-0.94],2.710e-05,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-PL,0.92 [0.90-0.94],3.497e-06,***,Phospholipids in Small HDL
L-VLDL-TG,0.92 [0.90-0.94],3.651e-06,***,Triglycerides in Large VLDL
L-VLDL-PL,0.92 [0.90-0.94],4.504e-06,***,Phospholipids in Large VLDL
XL-VLDL-FC,0.92 [0.90-0.94],1.919e-06,***,Free Cholesterol in Very Large VLDL
M-VLDL-PL%,0.92 [0.90-0.94],8.313e-09,***,Phospholipids to Total-Lipids in Medium VLDL percentage
L-VLDL-P,0.92 [0.90-0.94],1.079e-06,***,Concentration of Large VLDL Particles
XS-VLDL-L,0.91 [0.89-0.93],6.759e-09,***,Total-Lipids in Very Small VLDL
L-VLDL-L,0.91 [0.89-0.93],1.941e-08,***,Total-Lipids in Large VLDL
L-VLDL-FC,0.91 [0.89-0.93],1.255e-08,***,Free Cholesterol in Large VLDL
M-VLDL-TG,0.91 [0.89-0.93],4.218e-09,***,Triglycerides in Medium VLDL
S-VLDL-P,0.91 [0.89-0.93],2.762e-09,***,Concentration of Small VLDL Particles
XS-VLDL-P,0.91 [0.89-0.93],7.480e-10,***,Concentration of Very Small VLDL Particles
XS-VLDL-FC,0.91 [0.89-0.93],8.534e-10,***,Free Cholesterol in Very Small VLDL
XS-VLDL-C%,0.91 [0.89-0.93],2.672e-12,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
HDL-P,0.91 [0.89-0.93],4.080e-08,***,Concentration of HDL Particles
S-VLDL-PL%,0.91 [0.89-0.93],8.922e-11,***,Phospholipids to Total-Lipids in Small VLDL percentage
SFA,0.91 [0.89-0.93],5.917e-11,***,Saturated Fatty Acids
