Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Val,1.04 [0.97-1.11],1.000,,Valine
ApoB/ApoA1,1.03 [0.97-1.10],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.02 [0.96-1.09],1.000,,Apolipoprotein B
Total-BCAA,1.02 [0.96-1.09],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-FC%,1.00 [0.93-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.00 [0.93-1.06],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
PUFA/MUFA,0.98 [0.91-1.06],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6%,0.97 [0.90-1.04],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.97 [0.90-1.05],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA%,0.97 [0.90-1.04],1.000,,Linoleic Acid to Total-Fatty Acids percentage
