Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-L,1.61 [1.50-1.74],1.336e-32,***,Total-Lipids in Medium HDL
M-HDL-PL,1.61 [1.50-1.72],1.611e-34,***,Phospholipids in Medium HDL
M-HDL-C,1.60 [1.49-1.72],1.425e-30,***,Cholesterol in Medium HDL
HDL-PL,1.60 [1.48-1.73],1.435e-28,***,Phospholipids in HDL
M-HDL-CE,1.60 [1.48-1.72],1.232e-30,***,Cholesteryl Esters in Medium HDL
M-HDL-P,1.60 [1.49-1.71],2.636e-33,***,Concentration of Medium HDL Particles
M-HDL-FC,1.59 [1.48-1.71],1.539e-30,***,Free Cholesterol in Medium HDL
ApoA1,1.59 [1.47-1.71],5.403e-28,***,Apolipoprotein A1
HDL-L,1.59 [1.47-1.72],9.222e-26,***,Total-Lipids in HDL
HDL-C,1.54 [1.42-1.66],8.870e-21,***,HDL Cholesterol
HDL-CE,1.53 [1.41-1.66],1.767e-20,***,Cholesteryl Esters in HDL
HDL-P,1.53 [1.42-1.64],1.033e-25,***,Concentration of HDL Particles
HDL-FC,1.52 [1.41-1.64],2.951e-20,***,Free Cholesterol in HDL
S-HDL-PL,1.49 [1.39-1.60],8.329e-24,***,Phospholipids in Small HDL
Total-P,1.48 [1.38-1.59],2.502e-20,***,Total-Concentration of Lipoprotein Particles
L-HDL-PL,1.47 [1.35-1.59],7.863e-15,***,Phospholipids in Large HDL
S-HDL-L,1.46 [1.36-1.57],2.302e-19,***,Total-Lipids in Small HDL
L-HDL-L,1.42 [1.31-1.54],5.823e-11,***,Total-Lipids in Large HDL
S-HDL-FC,1.41 [1.31-1.51],3.191e-15,***,Free Cholesterol in Small HDL
S-HDL-C,1.40 [1.30-1.51],4.017e-14,***,Cholesterol in Small HDL
SFA%,1.38 [1.29-1.48],1.812e-14,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-CE,1.38 [1.28-1.48],2.378e-12,***,Cholesteryl Esters in Small HDL
S-HDL-P,1.37 [1.28-1.47],1.998e-12,***,Concentration of Small HDL Particles
L-HDL-P,1.37 [1.26-1.49],2.466e-08,***,Concentration of Large HDL Particles
PC,1.36 [1.26-1.47],5.757e-10,***,Phosphatidylcholines
Phosphoglyc,1.36 [1.26-1.47],6.018e-10,***,Phosphoglycerides
L-HDL-FC,1.36 [1.25-1.47],2.151e-07,***,Free Cholesterol in Large HDL
S-HDL-PL%,1.35 [1.26-1.46],5.051e-10,***,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-C,1.34 [1.23-1.46],2.812e-06,***,Cholesterol in Large HDL
L-HDL-CE,1.33 [1.23-1.45],8.528e-06,***,Cholesteryl Esters in Large HDL
Cholines,1.33 [1.23-1.44],1.252e-07,***,Total-Cholines
HDL-size,1.31 [1.20-1.42],1.380e-04,***,Average Diameter for HDL Particles
M-HDL-FC%,1.30 [1.19-1.41],6.648e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
Total-PL,1.26 [1.17-1.36],6.909e-04,***,Total-Phospholipids in Lipoprotein Particles
M-HDL-TG,1.24 [1.16-1.32],2.549e-04,***,Triglycerides in Medium HDL
SFA,1.22 [1.14-1.31],0.005,**,Saturated Fatty Acids
L-HDL-TG,1.22 [1.14-1.31],0.007,**,Triglycerides in Large HDL
3-Hydroxybutyrate,1.22 [1.14-1.30],5.984e-04,***,3-Hydroxybutyrate
Acetone,1.19 [1.11-1.27],0.043,*,Acetone
XS-VLDL-FC%,0.84 [0.79-0.90],0.015,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Val,0.80 [0.74-0.87],0.042,*,Valine
Unsaturation,0.78 [0.72-0.84],2.820e-05,***,Degree of Unsaturation
PUFA/MUFA,0.76 [0.71-0.82],4.476e-07,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6%,0.76 [0.71-0.81],1.147e-10,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,0.76 [0.70-0.82],4.702e-05,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
PUFA%,0.75 [0.70-0.80],1.155e-12,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
ApoB/ApoA1,0.72 [0.67-0.77],1.321e-12,***,Apolipoprotein B to Apolipoprotein A1 ratio
LA%,0.70 [0.65-0.75],2.385e-19,***,Linoleic Acid to Total-Fatty Acids percentage
