Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.12 [0.97-1.28],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Non-HDL-C,1.10 [0.96-1.26],1.000,,Total-Cholesterol Minus HDL-C
Total-C,1.09 [0.96-1.25],1.000,,Total-Cholesterol
Remnant-C,1.06 [0.93-1.21],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-C,1.03 [0.90-1.18],1.000,,VLDL Cholesterol
Total-BCAA,0.98 [0.85-1.13],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.96 [0.83-1.11],1.000,,Valine
MUFA%,0.95 [0.82-1.09],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.91 [0.80-1.04],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-TG%,0.88 [0.76-1.01],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
