Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.07 [0.95-1.21],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.06 [0.93-1.20],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-C%,1.04 [0.93-1.17],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.02 [0.91-1.15],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,1.01 [0.88-1.16],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
Pyruvate,0.99 [0.88-1.12],1.000,,Pyruvate
Lactate,0.99 [0.87-1.12],1.000,,Lactate
Total-FC,0.99 [0.88-1.11],1.000,,Total-Free Cholesterol
Citrate,0.98 [0.86-1.12],1.000,,Citrate
M-LDL-FC%,0.96 [0.85-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
