Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.25 [1.16-1.34],5.744e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.24 [1.15-1.34],0.005,**,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.22 [1.13-1.31],0.067,,Triglycerides to Total-Lipids in IDL percentage
Omega-6/Omega-3,1.02 [0.94-1.10],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Ile,1.01 [0.93-1.08],1.000,,Isoleucine
M-LDL-C%,0.83 [0.78-0.89],0.031,*,Cholesterol to Total-Lipids in Medium LDL percentage
Clinical LDL-C,0.82 [0.76-0.88],0.010,*,Clinical LDL Cholesterol
M-VLDL-CE,0.81 [0.76-0.88],0.033,*,Cholesteryl Esters in Medium VLDL
L-LDL-PL,0.81 [0.75-0.88],0.017,*,Phospholipids in Large LDL
L-LDL-FC,0.81 [0.75-0.88],0.021,*,Free Cholesterol in Large LDL
LDL-FC,0.81 [0.75-0.87],0.013,*,Free Cholesterol in LDL
M-LDL-FC,0.81 [0.75-0.87],0.008,**,Free Cholesterol in Medium LDL
S-LDL-C%,0.79 [0.74-0.85],4.912e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
