Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.11 [0.97-1.27],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-C%,1.08 [0.94-1.23],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,1.07 [0.94-1.22],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-FC%,1.05 [0.92-1.19],1.000,,Free Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,1.03 [0.91-1.16],1.000,,Cholesteryl Esters to Total-Lipids in IDL percentage
HDL-CE,0.97 [0.83-1.13],1.000,,Cholesteryl Esters in HDL
M-VLDL-TG%,0.94 [0.82-1.08],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
VLDL-C,0.91 [0.80-1.03],1.000,,VLDL Cholesterol
Total-C,0.90 [0.79-1.02],1.000,,Total-Cholesterol
LDL-CE,0.86 [0.76-0.98],1.000,,Cholesteryl Esters in LDL
