Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.20 [1.17-1.22],1.238e-44,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.19 [1.16-1.22],5.441e-44,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.17 [1.14-1.19],1.165e-27,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.16 [1.14-1.19],5.071e-31,***,Triglycerides to Total-Lipids in IDL percentage
S-HDL-PL%,1.15 [1.12-1.18],3.834e-21,***,Phospholipids to Total-Lipids in Small HDL percentage
IDL-PL%,1.13 [1.10-1.15],3.568e-18,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.12 [1.09-1.15],3.725e-15,***,Triglycerides to Total-Lipids in Small LDL percentage
S-LDL-PL%,1.11 [1.09-1.14],7.828e-12,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-PL%,1.11 [1.08-1.14],1.048e-07,***,Phospholipids to Total-Lipids in Very Large HDL percentage
XS-VLDL-TG%,1.10 [1.08-1.13],4.063e-10,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.10 [1.07-1.13],6.369e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
GlycA,1.10 [1.07-1.12],1.236e-06,***,Glycoprotein Acetyls
M-HDL-PL%,1.09 [1.07-1.12],2.156e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.08 [1.05-1.11],4.341e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
HDL-size,1.08 [1.05-1.11],0.035,*,Average Diameter for HDL Particles
L-HDL-PL%,1.08 [1.05-1.10],4.869e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.07 [1.04-1.10],0.022,*,Triglycerides to Total-Lipids in Medium VLDL percentage
Omega-6/Omega-3,1.07 [1.04-1.09],0.043,*,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-HDL-PL,0.93 [0.91-0.96],0.020,*,Phospholipids in Small HDL
XS-VLDL-P,0.93 [0.91-0.96],0.004,**,Concentration of Very Small VLDL Particles
IDL-FC%,0.93 [0.91-0.95],5.320e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
M-VLDL-CE%,0.93 [0.91-0.95],1.350e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC,0.93 [0.91-0.95],6.690e-04,***,Free Cholesterol in Very Small VLDL
XL-VLDL-FC,0.93 [0.91-0.95],0.002,**,Free Cholesterol in Very Large VLDL
