Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-size,1.36 [1.20-1.55],0.814,,Average Diameter for HDL Particles
Glu,1.21 [1.08-1.36],1.000,,Glucose
Citrate,1.14 [1.01-1.28],1.000,,Citrate
Pyruvate,1.13 [1.01-1.27],1.000,,Pyruvate
M-LDL-FC%,1.04 [0.92-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-CE%,0.76 [0.68-0.85],0.635,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-PL,0.75 [0.67-0.85],0.728,,Phospholipids in Medium LDL
M-LDL-L,0.75 [0.67-0.84],0.346,,Total-Lipids in Medium LDL
M-LDL-C,0.75 [0.66-0.84],0.256,,Cholesterol in Medium LDL
M-LDL-CE,0.74 [0.66-0.84],0.253,,Cholesteryl Esters in Medium LDL
