Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,1.06 [0.87-1.29],1.000,,Cholesteryl Esters in HDL
Total-CE,1.05 [0.88-1.25],1.000,,Total-Esterified Cholesterol
VLDL-C,1.04 [0.87-1.23],1.000,,VLDL Cholesterol
M-LDL-FC%,1.01 [0.85-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,1.01 [0.85-1.20],1.000,,Cholesteryl Esters in LDL
Total-BCAA,0.97 [0.81-1.17],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Phe,0.97 [0.81-1.15],1.000,,Phenylalanine
Ile,0.96 [0.80-1.15],1.000,,Isoleucine
Leu,0.94 [0.79-1.14],1.000,,Leucine
M-VLDL-TG%,0.94 [0.79-1.13],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
