Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
His,1.11 [0.97-1.26],1.000,,Histidine
Gly,1.08 [0.94-1.23],1.000,,Glycine
Tyr,1.07 [0.94-1.22],1.000,,Tyrosine
M-LDL-PL%,1.03 [0.91-1.18],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ile,1.01 [0.89-1.16],1.000,,Isoleucine
Total-FA,0.96 [0.85-1.10],1.000,,Total-Fatty Acids
M-LDL-FC%,0.94 [0.83-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.93 [0.81-1.07],1.000,,Degree of Unsaturation
Creatinine,0.88 [0.75-1.03],1.000,,Creatinine
HDL-FC,0.87 [0.74-1.01],1.000,,Free Cholesterol in HDL
