Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.08 [0.96-1.22],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC%,1.07 [0.95-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-CE,1.04 [0.92-1.17],1.000,,Cholesteryl Esters in VLDL
PUFA/MUFA,1.03 [0.91-1.18],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6%,1.02 [0.90-1.15],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
DHA,0.94 [0.83-1.06],1.000,,Docosahexaenoic Acid
Omega-3%,0.93 [0.82-1.05],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LA,0.92 [0.82-1.04],1.000,,Linoleic Acid
M-LDL-PL%,0.91 [0.80-1.02],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Albumin,0.75 [0.67-0.83],0.068,,Albumin
