Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-BCAA,1.08 [0.96-1.21],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.07 [0.95-1.21],1.000,,Valine
Leu,1.06 [0.95-1.19],1.000,,Leucine
ApoB/ApoA1,1.01 [0.90-1.13],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-PL%,1.00 [0.90-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,0.99 [0.88-1.11],1.000,,VLDL Cholesterol
LDL-CE,0.92 [0.82-1.03],1.000,,Cholesteryl Esters in LDL
Total-C,0.88 [0.79-0.99],1.000,,Total-Cholesterol
M-LDL-FC%,0.87 [0.78-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.83 [0.72-0.94],1.000,,Cholesteryl Esters in HDL
