Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Ala,1.06 [0.99-1.13],1.000,,Alanine
HDL-C,1.05 [0.99-1.12],1.000,,HDL Cholesterol
ApoA1,1.05 [0.99-1.11],1.000,,Apolipoprotein A1
Phe,1.02 [0.97-1.07],1.000,,Phenylalanine
M-LDL-FC%,1.01 [0.96-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Tyr,0.99 [0.94-1.05],1.000,,Tyrosine
M-VLDL-C%,0.98 [0.93-1.04],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
Ile,0.98 [0.93-1.04],1.000,,Isoleucine
Leu,0.98 [0.93-1.04],1.000,,Leucine
His,0.95 [0.90-1.00],1.000,,Histidine
