Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.02 [0.99-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
SFA%,1.02 [0.99-1.05],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,1.01 [0.97-1.04],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
HDL-FC,1.00 [0.97-1.03],1.000,,Free Cholesterol in HDL
Creatinine,1.00 [0.97-1.04],1.000,,Creatinine
Gly,0.99 [0.97-1.02],1.000,,Glycine
M-LDL-TG%,0.99 [0.96-1.02],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-CE%,0.99 [0.96-1.01],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
His,0.98 [0.95-1.01],1.000,,Histidine
Gln,0.98 [0.95-1.01],1.000,,Glutamine
