Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.25 [1.08-1.46],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.22 [1.07-1.41],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-TG%,1.20 [1.03-1.39],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Ala,1.06 [0.89-1.26],1.000,,Alanine
M-LDL-CE%,1.02 [0.88-1.18],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
VLDL-CE,0.97 [0.84-1.12],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,0.84 [0.73-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.82 [0.71-0.94],1.000,,Cholesteryl Esters in LDL
HDL-CE,0.81 [0.68-0.95],1.000,,Cholesteryl Esters in HDL
Total-CE,0.80 [0.69-0.92],1.000,,Total-Esterified Cholesterol
