Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.63 [1.50-1.76],1.961e-27,***,Glycoprotein Acetyls
L-LDL-TG%,1.59 [1.48-1.72],4.016e-28,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.57 [1.46-1.69],8.011e-29,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.56 [1.44-1.68],4.369e-24,***,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-TG%,1.54 [1.41-1.67],2.701e-17,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,1.54 [1.41-1.67],7.855e-19,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.49 [1.36-1.62],2.599e-14,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,1.48 [1.36-1.60],2.515e-15,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.46 [1.36-1.58],2.296e-17,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.44 [1.32-1.56],6.871e-13,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.37 [1.26-1.49],1.156e-07,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL%,1.37 [1.26-1.49],1.650e-08,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-VLDL-TG%,1.36 [1.23-1.50],2.373e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-PL%,1.33 [1.23-1.44],3.574e-07,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.32 [1.22-1.43],3.543e-06,***,Phospholipids to Total-Lipids in IDL percentage
S-HDL-TG%,1.30 [1.19-1.41],4.270e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-C%,0.81 [0.75-0.87],0.004,**,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,0.81 [0.75-0.87],0.002,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
