Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-TG%,1.13 [0.96-1.34],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-CE%,1.13 [0.95-1.34],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-C%,1.12 [0.94-1.33],1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-FC%,1.08 [0.92-1.28],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Gln,1.05 [0.89-1.23],1.000,,Glutamine
M-LDL-PL%,0.99 [0.84-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.82 [0.70-0.97],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Leu,0.74 [0.61-0.89],1.000,,Leucine
Val,0.72 [0.60-0.87],1.000,,Valine
Total-BCAA,0.72 [0.60-0.87],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
