Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.16 [1.11-1.21],3.472e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.15 [1.11-1.20],1.196e-05,***,Triglycerides to Total-Lipids in IDL percentage
GlycA,1.15 [1.10-1.21],1.868e-04,***,Glycoprotein Acetyls
L-LDL-TG%,1.15 [1.10-1.20],2.310e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.14 [1.09-1.19],0.002,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.13 [1.09-1.18],9.410e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.13 [1.08-1.18],0.039,*,Phospholipids to Total-Lipids in Large HDL percentage
ApoB,0.89 [0.86-0.93],0.031,*,Apolipoprotein B
S-LDL-PL,0.89 [0.86-0.93],0.031,*,Phospholipids in Small LDL
S-LDL-CE,0.89 [0.86-0.93],0.042,*,Cholesteryl Esters in Small LDL
M-LDL-CE,0.89 [0.86-0.93],0.041,*,Cholesteryl Esters in Medium LDL
Total-L,0.89 [0.86-0.93],0.033,*,Total-Lipids in Lipoprotein Particles
S-LDL-L,0.89 [0.86-0.93],0.026,*,Total-Lipids in Small LDL
M-LDL-L,0.89 [0.85-0.93],0.024,*,Total-Lipids in Medium LDL
M-LDL-PL,0.89 [0.85-0.93],0.028,*,Phospholipids in Medium LDL
M-LDL-P,0.89 [0.85-0.93],0.031,*,Concentration of Medium LDL Particles
S-LDL-C%,0.89 [0.85-0.93],0.013,*,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-FC%,0.89 [0.85-0.93],0.009,**,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-C,0.89 [0.85-0.93],0.011,*,Cholesterol in Medium VLDL
S-VLDL-PL%,0.89 [0.85-0.93],0.019,*,Phospholipids to Total-Lipids in Small VLDL percentage
XS-VLDL-CE,0.89 [0.85-0.93],0.022,*,Cholesteryl Esters in Very Small VLDL
Remnant-C,0.89 [0.85-0.92],0.004,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-C,0.89 [0.85-0.92],0.005,**,Cholesterol in Small LDL
M-LDL-C,0.89 [0.85-0.92],0.005,**,Cholesterol in Medium LDL
Total-PL,0.89 [0.85-0.93],0.015,*,Total-Phospholipids in Lipoprotein Particles
S-VLDL-FC%,0.89 [0.85-0.92],0.003,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-P,0.88 [0.85-0.92],0.001,**,Concentration of IDL Particles
IDL-CE%,0.88 [0.85-0.92],3.035e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-LDL-C%,0.88 [0.85-0.92],9.165e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE,0.88 [0.84-0.92],9.775e-04,***,Cholesteryl Esters in Medium VLDL
LDL-L,0.88 [0.85-0.92],5.619e-04,***,Total-Lipids in LDL
Non-HDL-C,0.88 [0.85-0.92],3.664e-04,***,Total-Cholesterol Minus HDL-C
LDL-CE,0.88 [0.84-0.92],5.046e-04,***,Cholesteryl Esters in LDL
LDL-PL,0.88 [0.84-0.92],3.420e-04,***,Phospholipids in LDL
S-LDL-FC,0.88 [0.84-0.91],2.127e-04,***,Free Cholesterol in Small LDL
LDL-C,0.88 [0.84-0.91],1.006e-04,***,LDL Cholesterol
M-HDL-FC%,0.88 [0.84-0.92],0.006,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
IDL-PL,0.87 [0.84-0.91],2.436e-04,***,Phospholipids in IDL
L-LDL-L,0.87 [0.84-0.91],6.886e-05,***,Total-Lipids in Large LDL
IDL-C%,0.87 [0.84-0.91],9.472e-06,***,Cholesterol to Total-Lipids in IDL percentage
Clinical LDL-C,0.87 [0.84-0.91],2.349e-05,***,Clinical LDL Cholesterol
L-LDL-CE,0.87 [0.84-0.91],6.922e-05,***,Cholesteryl Esters in Large LDL
M-LDL-FC,0.87 [0.84-0.91],6.337e-05,***,Free Cholesterol in Medium LDL
Total-FC,0.87 [0.83-0.91],3.723e-05,***,Total-Free Cholesterol
XS-VLDL-C%,0.87 [0.84-0.91],1.286e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
SM,0.87 [0.83-0.91],3.387e-04,***,Sphingomyelins
L-LDL-PL,0.87 [0.83-0.91],2.457e-05,***,Phospholipids in Large LDL
L-LDL-C,0.87 [0.83-0.91],1.552e-05,***,Cholesterol in Large LDL
IDL-L,0.87 [0.83-0.91],1.471e-05,***,Total-Lipids in IDL
XS-VLDL-CE%,0.87 [0.83-0.90],4.352e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.87 [0.83-0.90],4.092e-06,***,Cholesterol to Total-Lipids in Large LDL percentage
LDL-FC,0.86 [0.83-0.90],2.853e-06,***,Free Cholesterol in LDL
Total-C,0.86 [0.83-0.90],3.045e-06,***,Total-Cholesterol
IDL-FC,0.86 [0.83-0.90],2.761e-06,***,Free Cholesterol in IDL
Total-CE,0.86 [0.83-0.90],1.375e-06,***,Total-Esterified Cholesterol
IDL-CE,0.86 [0.82-0.90],9.655e-07,***,Cholesteryl Esters in IDL
IDL-C,0.86 [0.82-0.90],7.804e-07,***,Cholesterol in IDL
L-LDL-FC,0.86 [0.82-0.90],6.820e-07,***,Free Cholesterol in Large LDL
