Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.20 [1.10-1.32],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.17 [1.06-1.30],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Phe,1.04 [0.95-1.15],1.000,,Phenylalanine
Omega-6/Omega-3,1.02 [0.93-1.13],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Val,1.01 [0.91-1.12],1.000,,Valine
HDL-C,0.92 [0.82-1.03],1.000,,HDL Cholesterol
Remnant-C,0.91 [0.83-1.00],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.90 [0.82-0.99],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.89 [0.81-0.98],1.000,,LDL Cholesterol
M-LDL-FC%,0.87 [0.80-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
