Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.12 [1.11-1.14],2.980e-81,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.11 [1.10-1.13],4.746e-73,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.11 [1.10-1.13],1.660e-68,***,Triglycerides to Total-Lipids in IDL percentage
MUFA%,1.11 [1.10-1.12],2.462e-57,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.10 [1.09-1.11],1.752e-48,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.10 [1.08-1.11],1.667e-44,***,Glycoprotein Acetyls
S-LDL-TG%,1.09 [1.07-1.10],1.145e-41,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.09 [1.07-1.10],4.824e-35,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.09 [1.07-1.10],2.584e-36,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.07 [1.06-1.08],1.145e-23,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-PL%,1.07 [1.05-1.08],5.834e-21,***,Phospholipids to Total-Lipids in Large HDL percentage
S-VLDL-TG%,1.07 [1.05-1.08],8.598e-21,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-TG%,1.06 [1.05-1.08],1.295e-18,***,Triglycerides to Total-Lipids in Medium HDL percentage
IDL-PL%,1.06 [1.05-1.08],1.845e-20,***,Phospholipids to Total-Lipids in IDL percentage
SFA%,1.06 [1.05-1.07],5.172e-18,***,Saturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG,1.06 [1.05-1.07],2.232e-19,***,Triglycerides in IDL
S-HDL-PL%,1.06 [1.05-1.07],8.711e-16,***,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-TG,1.06 [1.05-1.07],2.500e-18,***,Triglycerides in Very Small VLDL
M-VLDL-TG%,1.06 [1.05-1.07],4.625e-15,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-VLDL-PL%,1.06 [1.04-1.07],9.646e-12,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-HDL-TG%,1.05 [1.04-1.07],5.386e-13,***,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-TG,1.05 [1.04-1.07],2.542e-15,***,Triglycerides in Large LDL
S-HDL-TG,1.05 [1.04-1.07],2.585e-13,***,Triglycerides in Small HDL
M-HDL-TG,1.05 [1.04-1.06],5.577e-14,***,Triglycerides in Medium HDL
XL-VLDL-TG%,1.05 [1.04-1.07],1.902e-10,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
HDL-TG,1.05 [1.04-1.06],1.077e-13,***,Triglycerides in HDL
LDL-TG,1.05 [1.04-1.06],4.920e-13,***,Triglycerides in LDL
XL-HDL-TG%,1.05 [1.03-1.06],1.696e-08,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-LDL-TG,1.05 [1.03-1.06],4.119e-10,***,Triglycerides in Medium LDL
L-HDL-TG,1.04 [1.03-1.06],6.233e-08,***,Triglycerides in Large HDL
TG/PG,1.04 [1.03-1.06],1.457e-06,***,Triglycerides to Phosphoglycerides ratio
MUFA,1.04 [1.03-1.05],2.479e-07,***,Monounsaturated Fatty Acids
XL-HDL-TG,1.04 [1.03-1.05],4.335e-07,***,Triglycerides in Very Large HDL
S-LDL-TG,1.04 [1.03-1.05],2.840e-06,***,Triglycerides in Small LDL
Lactate,1.03 [1.02-1.05],0.003,**,Lactate
Omega-6/Omega-3,1.03 [1.02-1.05],0.005,**,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-PL,1.03 [1.02-1.05],0.004,**,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.03 [1.02-1.05],0.003,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-TG,1.03 [1.02-1.04],0.018,*,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.03 [1.02-1.04],0.033,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
S-VLDL-TG,1.03 [1.02-1.04],0.048,*,Triglycerides in Small VLDL
L-VLDL-C%,0.97 [0.96-0.98],0.031,*,Cholesterol to Total-Lipids in Large VLDL percentage
S-LDL-P,0.97 [0.96-0.98],0.002,**,Concentration of Small LDL Particles
L-LDL-PL%,0.97 [0.96-0.98],0.002,**,Phospholipids to Total-Lipids in Large LDL percentage
M-VLDL-FC,0.97 [0.96-0.98],0.001,**,Free Cholesterol in Medium VLDL
S-HDL-P,0.97 [0.96-0.98],0.006,**,Concentration of Small HDL Particles
Total-BCAA,0.97 [0.95-0.98],0.016,*,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-LDL-PL,0.97 [0.96-0.98],3.153e-04,***,Phospholipids in Small LDL
Total-P,0.96 [0.95-0.98],0.004,**,Total-Concentration of Lipoprotein Particles
L-LDL-P,0.96 [0.95-0.98],6.839e-05,***,Concentration of Large LDL Particles
Citrate,0.96 [0.95-0.98],0.002,**,Citrate
XXL-VLDL-C%,0.96 [0.95-0.98],7.109e-04,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL,0.96 [0.95-0.97],7.135e-05,***,Phospholipids in IDL
ApoB,0.96 [0.95-0.97],8.954e-06,***,Apolipoprotein B
S-HDL-C,0.96 [0.95-0.97],6.413e-05,***,Cholesterol in Small HDL
XXL-VLDL-CE%,0.96 [0.95-0.97],2.910e-04,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-P,0.96 [0.95-0.97],5.806e-06,***,Concentration of LDL Particles
HDL-C,0.96 [0.95-0.97],0.002,**,HDL Cholesterol
Remnant-C,0.96 [0.95-0.97],2.451e-06,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-L,0.96 [0.95-0.97],2.240e-06,***,Total-Lipids in Small LDL
S-VLDL-CE%,0.96 [0.95-0.97],1.578e-06,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
