Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.07 [0.93-1.23],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-BCAA,1.05 [0.91-1.21],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.04 [0.90-1.20],1.000,,Valine
ApoB/ApoA1,1.03 [0.90-1.18],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Omega-6/Omega-3,1.01 [0.88-1.16],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
VLDL-C,1.00 [0.87-1.14],1.000,,VLDL Cholesterol
Remnant-C,0.99 [0.87-1.14],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,0.99 [0.86-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.98 [0.85-1.12],1.000,,Total-Cholesterol
HDL-CE,0.92 [0.79-1.08],1.000,,Cholesteryl Esters in HDL
