Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,1.02 [0.98-1.07],1.000,,Cholesteryl Esters in HDL
Phe,1.02 [0.98-1.06],1.000,,Phenylalanine
HDL-C,1.02 [0.97-1.07],1.000,,HDL Cholesterol
ApoA1,1.01 [0.97-1.06],1.000,,Apolipoprotein A1
M-LDL-FC%,1.01 [0.96-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Tyr,1.00 [0.96-1.04],1.000,,Tyrosine
M-LDL-PL%,0.99 [0.95-1.03],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
His,0.98 [0.94-1.02],1.000,,Histidine
Ile,0.97 [0.94-1.02],1.000,,Isoleucine
Leu,0.97 [0.93-1.02],1.000,,Leucine
