Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-PL%,1.14 [1.01-1.29],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-FC%,1.14 [0.99-1.30],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.07 [0.94-1.22],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-CE%,1.02 [0.90-1.17],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.01 [0.89-1.15],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
M-VLDL-C%,0.99 [0.87-1.12],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-C,0.94 [0.82-1.09],1.000,,HDL Cholesterol
Remnant-C,0.79 [0.70-0.89],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.78 [0.69-0.88],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.77 [0.68-0.87],1.000,,LDL Cholesterol
