Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.26 [1.07-1.49],1.000,,Glycine
ApoB/ApoA1,1.15 [0.99-1.33],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-PL%,1.09 [0.93-1.27],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ala,1.05 [0.87-1.27],1.000,,Alanine
ApoB,1.03 [0.88-1.20],1.000,,Apolipoprotein B
SFA,0.98 [0.85-1.14],1.000,,Saturated Fatty Acids
Total-FA,0.98 [0.84-1.14],1.000,,Total-Fatty Acids
Omega-6,0.95 [0.81-1.11],1.000,,Omega-6 Fatty Acids
PUFA,0.91 [0.78-1.06],1.000,,Polyunsaturated Fatty Acids
M-LDL-FC%,0.89 [0.77-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
