Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.05 [0.99-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.03 [0.97-1.09],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-TG%,1.01 [0.95-1.08],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,1.01 [0.94-1.09],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-LDL-PL%,1.00 [0.95-1.07],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-FC%,1.00 [0.94-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Non-HDL-C,0.94 [0.89-0.99],1.000,,Total-Cholesterol Minus HDL-C
Clinical LDL-C,0.94 [0.88-0.99],1.000,,Clinical LDL Cholesterol
LDL-C,0.93 [0.88-0.99],1.000,,LDL Cholesterol
HDL-C,0.93 [0.87-1.00],1.000,,HDL Cholesterol
