Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.13 [1.02-1.25],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA,1.07 [0.96-1.19],1.000,,Monounsaturated Fatty Acids
SFA,1.03 [0.93-1.15],1.000,,Saturated Fatty Acids
Omega-6,1.01 [0.91-1.12],1.000,,Omega-6 Fatty Acids
PUFA,1.01 [0.90-1.12],1.000,,Polyunsaturated Fatty Acids
M-LDL-FC%,0.94 [0.85-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-C,0.92 [0.84-1.02],1.000,,LDL Cholesterol
Clinical LDL-C,0.91 [0.83-1.01],1.000,,Clinical LDL Cholesterol
ApoB,0.91 [0.82-1.01],1.000,,Apolipoprotein B
ApoB/ApoA1,0.87 [0.78-0.97],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
