Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.07 [0.97-1.18],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-VLDL-CE%,1.03 [0.92-1.14],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.02 [0.91-1.13],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-C%,1.01 [0.91-1.12],1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,1.01 [0.90-1.13],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
HDL-C,0.99 [0.87-1.12],1.000,,HDL Cholesterol
M-LDL-FC%,0.97 [0.88-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Non-HDL-C,0.89 [0.80-0.98],1.000,,Total-Cholesterol Minus HDL-C
Clinical LDL-C,0.88 [0.80-0.98],1.000,,Clinical LDL Cholesterol
LDL-C,0.88 [0.79-0.97],1.000,,LDL Cholesterol
