Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Unsaturation,1.09 [0.95-1.25],1.000,,Degree of Unsaturation
HDL-FC,1.06 [0.90-1.25],1.000,,Free Cholesterol in HDL
M-LDL-TG%,1.06 [0.92-1.21],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Total-FA,1.01 [0.88-1.16],1.000,,Total-Fatty Acids
Lactate,1.00 [0.87-1.16],1.000,,Lactate
Gln,1.00 [0.87-1.15],1.000,,Glutamine
His,0.99 [0.86-1.13],1.000,,Histidine
M-LDL-FC%,0.97 [0.85-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Ala,0.91 [0.79-1.05],1.000,,Alanine
Gly,0.87 [0.71-1.06],1.000,,Glycine
