Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-BCAA,1.11 [0.97-1.26],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.10 [0.96-1.25],1.000,,Valine
Omega-6/Omega-3,1.04 [0.92-1.18],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC%,1.04 [0.92-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.01 [0.89-1.15],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,0.98 [0.86-1.12],1.000,,VLDL Cholesterol
Non-HDL-C,0.96 [0.85-1.09],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.96 [0.85-1.09],1.000,,Total-Cholesterol
Remnant-C,0.95 [0.84-1.08],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-PL%,0.91 [0.80-1.04],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
