Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL,1.35 [1.19-1.52],0.305,,Phospholipids in Very Large HDL
XL-HDL-L,1.33 [1.18-1.50],0.681,,Total-Lipids in Very Large HDL
XL-HDL-FC,1.33 [1.18-1.49],0.452,,Free Cholesterol in Very Large HDL
PUFA/MUFA,1.08 [0.98-1.19],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,1.05 [0.95-1.15],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
HDL-C,0.98 [0.88-1.11],1.000,,HDL Cholesterol
Clinical LDL-C,0.94 [0.86-1.04],1.000,,Clinical LDL Cholesterol
LDL-C,0.93 [0.84-1.02],1.000,,LDL Cholesterol
Albumin,0.80 [0.73-0.88],0.461,,Albumin
S-HDL-CE,0.79 [0.72-0.87],0.912,,Cholesteryl Esters in Small HDL
