Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.09 [1.06-1.13],9.223e-04,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.09 [1.06-1.12],0.005,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.08 [1.04-1.11],0.817,,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,1.06 [1.03-1.09],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-PL%,1.00 [0.97-1.04],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
IDL-C%,0.93 [0.90-0.96],0.040,*,Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.93 [0.90-0.95],0.011,*,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-PL,0.92 [0.90-0.95],0.037,*,Phospholipids in Small LDL
IDL-CE%,0.92 [0.90-0.95],0.002,**,Cholesteryl Esters to Total-Lipids in IDL percentage
M-VLDL-CE,0.92 [0.89-0.95],0.036,*,Cholesteryl Esters in Medium VLDL
PUFA,0.92 [0.89-0.95],0.010,*,Polyunsaturated Fatty Acids
LDL-P,0.92 [0.89-0.95],0.020,*,Concentration of LDL Particles
ApoB,0.92 [0.89-0.95],0.006,**,Apolipoprotein B
S-LDL-L,0.92 [0.89-0.95],0.005,**,Total-Lipids in Small LDL
S-LDL-FC,0.92 [0.89-0.95],0.004,**,Free Cholesterol in Small LDL
S-LDL-CE,0.92 [0.89-0.94],0.002,**,Cholesteryl Esters in Small LDL
DHA,0.91 [0.89-0.94],0.010,*,Docosahexaenoic Acid
S-LDL-C,0.91 [0.89-0.94],8.239e-04,***,Cholesterol in Small LDL
S-LDL-C%,0.91 [0.89-0.94],7.230e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-PL,0.91 [0.88-0.94],0.010,*,Phospholipids in Medium HDL
M-LDL-P,0.91 [0.89-0.94],9.286e-04,***,Concentration of Medium LDL Particles
XS-VLDL-C,0.91 [0.88-0.94],0.004,**,Cholesterol in Very Small VLDL
Remnant-C,0.91 [0.89-0.94],1.718e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-HDL-L,0.91 [0.88-0.94],0.003,**,Total-Lipids in Medium HDL
M-LDL-CE,0.91 [0.88-0.94],9.423e-05,***,Cholesteryl Esters in Medium LDL
M-LDL-PL,0.91 [0.88-0.94],1.407e-04,***,Phospholipids in Medium LDL
M-LDL-L,0.91 [0.88-0.94],5.639e-05,***,Total-Lipids in Medium LDL
XS-VLDL-CE,0.91 [0.88-0.94],9.391e-04,***,Cholesteryl Esters in Very Small VLDL
HDL-PL,0.91 [0.88-0.94],0.006,**,Phospholipids in HDL
Total-L,0.91 [0.88-0.93],8.637e-06,***,Total-Lipids in Lipoprotein Particles
M-HDL-CE,0.91 [0.88-0.94],0.004,**,Cholesteryl Esters in Medium HDL
Non-HDL-C,0.91 [0.88-0.93],8.012e-06,***,Total-Cholesterol Minus HDL-C
M-LDL-C,0.91 [0.88-0.93],2.848e-05,***,Cholesterol in Medium LDL
IDL-P,0.91 [0.88-0.94],2.015e-04,***,Concentration of IDL Particles
M-HDL-FC%,0.91 [0.88-0.93],5.272e-05,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
LDL-CE,0.91 [0.88-0.93],6.329e-06,***,Cholesteryl Esters in LDL
M-HDL-C,0.91 [0.88-0.94],0.002,**,Cholesterol in Medium HDL
M-LDL-FC,0.91 [0.88-0.93],2.615e-05,***,Free Cholesterol in Medium LDL
LDL-L,0.90 [0.88-0.93],3.118e-06,***,Total-Lipids in LDL
HDL-CE,0.90 [0.87-0.94],0.007,**,Cholesteryl Esters in HDL
LDL-C,0.90 [0.88-0.93],2.545e-06,***,LDL Cholesterol
HDL-L,0.90 [0.87-0.94],0.002,**,Total-Lipids in HDL
Clinical LDL-C,0.90 [0.88-0.93],1.331e-06,***,Clinical LDL Cholesterol
M-HDL-P,0.90 [0.87-0.94],0.002,**,Concentration of Medium HDL Particles
L-LDL-CE,0.90 [0.88-0.93],3.466e-06,***,Cholesteryl Esters in Large LDL
LDL-PL,0.90 [0.88-0.93],4.195e-06,***,Phospholipids in LDL
L-LDL-C,0.90 [0.88-0.93],1.195e-06,***,Cholesterol in Large LDL
LDL-FC,0.90 [0.87-0.93],2.285e-06,***,Free Cholesterol in LDL
S-HDL-PL,0.90 [0.87-0.93],6.356e-06,***,Phospholipids in Small HDL
L-LDL-L,0.90 [0.87-0.93],6.712e-07,***,Total-Lipids in Large LDL
HDL-C,0.90 [0.87-0.93],0.002,**,HDL Cholesterol
Total-FC,0.90 [0.87-0.93],9.353e-07,***,Total-Free Cholesterol
IDL-PL,0.90 [0.87-0.93],5.563e-06,***,Phospholipids in IDL
IDL-FC,0.90 [0.87-0.93],2.698e-06,***,Free Cholesterol in IDL
ApoA1,0.90 [0.87-0.93],8.615e-05,***,Apolipoprotein A1
S-HDL-L,0.90 [0.87-0.93],8.787e-07,***,Total-Lipids in Small HDL
Phosphoglyc,0.90 [0.87-0.93],1.145e-06,***,Phosphoglycerides
PC,0.90 [0.87-0.93],2.353e-06,***,Phosphatidylcholines
L-LDL-FC,0.90 [0.87-0.92],5.155e-07,***,Free Cholesterol in Large LDL
L-LDL-PL,0.90 [0.87-0.92],3.272e-07,***,Phospholipids in Large LDL
S-HDL-CE,0.90 [0.87-0.92],6.330e-07,***,Cholesteryl Esters in Small HDL
M-HDL-FC,0.90 [0.86-0.93],2.331e-04,***,Free Cholesterol in Medium HDL
IDL-L,0.90 [0.87-0.92],9.318e-08,***,Total-Lipids in IDL
Total-C,0.89 [0.87-0.92],1.172e-08,***,Total-Cholesterol
Total-PL,0.89 [0.87-0.92],5.467e-08,***,Total-Phospholipids in Lipoprotein Particles
Cholines,0.89 [0.87-0.92],2.100e-07,***,Total-Cholines
IDL-C,0.89 [0.87-0.92],4.476e-08,***,Cholesterol in IDL
S-HDL-C,0.89 [0.87-0.92],4.911e-08,***,Cholesterol in Small HDL
Total-CE,0.89 [0.87-0.92],3.262e-09,***,Total-Esterified Cholesterol
S-HDL-P,0.89 [0.86-0.92],7.884e-08,***,Concentration of Small HDL Particles
HDL-FC,0.89 [0.86-0.93],4.586e-04,***,Free Cholesterol in HDL
IDL-CE,0.89 [0.86-0.92],2.018e-08,***,Cholesteryl Esters in IDL
S-HDL-FC,0.89 [0.86-0.92],3.389e-08,***,Free Cholesterol in Small HDL
HDL-P,0.89 [0.86-0.92],4.335e-07,***,Concentration of HDL Particles
SM,0.88 [0.86-0.91],9.165e-09,***,Sphingomyelins
Total-P,0.88 [0.85-0.91],9.692e-09,***,Total-Concentration of Lipoprotein Particles
