Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL%,1.37 [1.25-1.51],3.005e-06,***,Phospholipids to Total-Lipids in Small HDL percentage
Gly,1.36 [1.21-1.54],0.087,,Glycine
XL-HDL-PL%,1.31 [1.18-1.45],0.038,*,Phospholipids to Total-Lipids in Very Large HDL percentage
GlycA,1.31 [1.19-1.43],8.061e-04,***,Glycoprotein Acetyls
M-LDL-TG%,1.26 [1.16-1.38],0.010,**,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-C%,0.81 [0.75-0.88],0.044,*,Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.81 [0.75-0.88],0.033,*,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.80 [0.74-0.87],0.011,*,Cholesterol to Total-Lipids in Small LDL percentage
IDL-L,0.78 [0.71-0.85],0.013,*,Total-Lipids in IDL
Total-C,0.78 [0.71-0.85],0.003,**,Total-Cholesterol
Total-FC,0.78 [0.71-0.85],0.006,**,Total-Free Cholesterol
Remnant-C,0.78 [0.71-0.85],0.004,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-CE,0.78 [0.71-0.85],0.002,**,Total-Esterified Cholesterol
M-VLDL-PL,0.77 [0.70-0.85],0.017,*,Phospholipids in Medium VLDL
M-VLDL-P,0.77 [0.70-0.85],0.017,*,Concentration of Medium VLDL Particles
IDL-C,0.77 [0.70-0.84],0.003,**,Cholesterol in IDL
IDL-CE,0.77 [0.70-0.84],0.003,**,Cholesteryl Esters in IDL
IDL-FC,0.77 [0.70-0.84],0.006,**,Free Cholesterol in IDL
M-VLDL-FC,0.76 [0.69-0.84],0.006,**,Free Cholesterol in Medium VLDL
S-VLDL-FC,0.76 [0.69-0.84],0.007,**,Free Cholesterol in Small VLDL
M-VLDL-CE,0.76 [0.69-0.84],0.005,**,Cholesteryl Esters in Medium VLDL
XL-HDL-C%,0.76 [0.70-0.83],8.430e-04,***,Cholesterol to Total-Lipids in Very Large HDL percentage
ApoB/ApoA1,0.76 [0.69-0.84],0.002,**,Apolipoprotein B to Apolipoprotein A1 ratio
M-VLDL-C,0.76 [0.69-0.83],0.002,**,Cholesterol in Medium VLDL
Non-HDL-C,0.76 [0.69-0.82],3.154e-05,***,Total-Cholesterol Minus HDL-C
IDL-P,0.75 [0.68-0.83],0.002,**,Concentration of IDL Particles
ApoB,0.75 [0.68-0.82],7.730e-05,***,Apolipoprotein B
Albumin,0.75 [0.69-0.81],5.957e-07,***,Albumin
S-LDL-P,0.75 [0.68-0.82],3.357e-04,***,Concentration of Small LDL Particles
L-LDL-L,0.75 [0.68-0.81],9.304e-06,***,Total-Lipids in Large LDL
L-LDL-CE,0.74 [0.68-0.81],1.511e-05,***,Cholesteryl Esters in Large LDL
L-LDL-C,0.74 [0.68-0.81],7.962e-06,***,Cholesterol in Large LDL
LDL-L,0.74 [0.68-0.81],1.159e-06,***,Total-Lipids in LDL
LDL-CE,0.74 [0.68-0.81],2.036e-06,***,Cholesteryl Esters in LDL
L-LDL-P,0.74 [0.67-0.81],1.171e-04,***,Concentration of Large LDL Particles
LDL-C,0.74 [0.68-0.80],8.295e-07,***,LDL Cholesterol
Clinical LDL-C,0.74 [0.68-0.80],2.219e-07,***,Clinical LDL Cholesterol
M-LDL-P,0.73 [0.67-0.81],5.047e-05,***,Concentration of Medium LDL Particles
LDL-P,0.73 [0.67-0.81],3.602e-05,***,Concentration of LDL Particles
L-LDL-FC,0.73 [0.67-0.80],5.314e-06,***,Free Cholesterol in Large LDL
L-LDL-PL,0.73 [0.66-0.80],1.605e-06,***,Phospholipids in Large LDL
LDL-FC,0.72 [0.66-0.79],5.110e-07,***,Free Cholesterol in LDL
M-LDL-CE,0.72 [0.66-0.79],5.227e-07,***,Cholesteryl Esters in Medium LDL
M-LDL-L,0.72 [0.66-0.79],1.616e-07,***,Total-Lipids in Medium LDL
S-LDL-CE,0.72 [0.66-0.79],9.131e-07,***,Cholesteryl Esters in Small LDL
LDL-PL,0.72 [0.66-0.79],1.701e-07,***,Phospholipids in LDL
S-LDL-L,0.72 [0.65-0.79],2.576e-07,***,Total-Lipids in Small LDL
M-LDL-C,0.72 [0.65-0.78],9.004e-08,***,Cholesterol in Medium LDL
S-LDL-PL,0.71 [0.65-0.78],2.550e-07,***,Phospholipids in Small LDL
S-LDL-C,0.71 [0.65-0.78],9.371e-08,***,Cholesterol in Small LDL
S-LDL-FC,0.71 [0.64-0.78],5.499e-08,***,Free Cholesterol in Small LDL
M-LDL-PL,0.71 [0.64-0.78],5.586e-08,***,Phospholipids in Medium LDL
M-LDL-FC,0.70 [0.64-0.77],3.126e-08,***,Free Cholesterol in Medium LDL
