Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.13 [0.97-1.30],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Leu,1.08 [0.93-1.25],1.000,,Leucine
Total-BCAA,1.05 [0.90-1.23],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
ApoB/ApoA1,1.04 [0.89-1.21],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Val,1.00 [0.85-1.18],1.000,,Valine
VLDL-C,0.94 [0.81-1.10],1.000,,VLDL Cholesterol
M-LDL-FC%,0.89 [0.78-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Non-HDL-C,0.89 [0.77-1.03],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.89 [0.76-1.03],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.85 [0.74-0.99],1.000,,Total-Cholesterol
