Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.24 [1.17-1.32],2.537e-06,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.23 [1.15-1.31],6.137e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.23 [1.16-1.31],9.155e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-PL%,1.22 [1.14-1.30],2.835e-04,***,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.22 [1.14-1.29],9.083e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.22 [1.13-1.30],0.011,*,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,1.22 [1.14-1.30],0.001,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.21 [1.13-1.30],0.031,*,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.87 [0.82-0.91],0.016,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.85 [0.80-0.90],0.007,**,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-C%,0.85 [0.80-0.90],0.004,**,Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-C%,0.84 [0.79-0.90],0.013,*,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-FC%,0.84 [0.79-0.89],0.003,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,0.84 [0.79-0.89],0.002,**,Free Cholesterol to Total-Lipids in Large LDL percentage
Phosphoglyc,0.84 [0.78-0.89],0.030,*,Phosphoglycerides
M-HDL-FC%,0.83 [0.78-0.89],0.010,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
Total-L,0.83 [0.78-0.89],0.001,**,Total-Lipids in Lipoprotein Particles
S-LDL-L,0.83 [0.78-0.89],0.010,*,Total-Lipids in Small LDL
M-VLDL-PL%,0.83 [0.78-0.88],3.195e-04,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-LDL-CE,0.83 [0.78-0.89],0.010,*,Cholesteryl Esters in Small LDL
M-LDL-CE,0.83 [0.78-0.89],0.007,**,Cholesteryl Esters in Medium LDL
LA,0.83 [0.78-0.88],0.002,**,Linoleic Acid
PUFA,0.83 [0.78-0.88],0.002,**,Polyunsaturated Fatty Acids
XS-VLDL-C%,0.83 [0.78-0.88],3.038e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Omega-6,0.83 [0.77-0.88],0.001,**,Omega-6 Fatty Acids
XS-VLDL-CE%,0.82 [0.78-0.87],1.213e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
LDL-P,0.82 [0.77-0.88],0.005,**,Concentration of LDL Particles
Total-PL,0.82 [0.77-0.88],7.609e-04,***,Total-Phospholipids in Lipoprotein Particles
PC,0.82 [0.77-0.88],0.003,**,Phosphatidylcholines
Cholines,0.82 [0.77-0.88],0.002,**,Total-Cholines
M-LDL-L,0.82 [0.77-0.88],5.834e-04,***,Total-Lipids in Medium LDL
L-LDL-C%,0.82 [0.77-0.87],4.176e-06,***,Cholesterol to Total-Lipids in Large LDL percentage
