Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.58 [1.34-1.87],0.018,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.49 [1.26-1.77],0.641,,Phospholipids to Total-Lipids in IDL percentage
L-LDL-TG%,1.40 [1.19-1.63],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-TG%,1.08 [0.91-1.28],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-HDL-FC%,1.01 [0.87-1.17],1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
IDL-CE%,0.67 [0.59-0.77],0.006,**,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-C%,0.64 [0.56-0.74],1.793e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-C,0.60 [0.50-0.71],0.001,**,Cholesterol in Small HDL
S-HDL-P,0.59 [0.49-0.71],0.002,**,Concentration of Small HDL Particles
S-HDL-CE,0.59 [0.49-0.70],6.042e-04,***,Cholesteryl Esters in Small HDL
