Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.14 [1.04-1.25],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-PL%,1.10 [0.99-1.22],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-TG%,1.06 [0.96-1.17],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-PL%,1.04 [0.94-1.15],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-VLDL-C%,1.00 [0.90-1.11],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.93 [0.85-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.93 [0.84-1.03],1.000,,VLDL Cholesterol
LDL-CE,0.87 [0.79-0.96],1.000,,Cholesteryl Esters in LDL
Total-C,0.86 [0.79-0.95],1.000,,Total-Cholesterol
HDL-CE,0.86 [0.76-0.97],1.000,,Cholesteryl Esters in HDL
