Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
His,1.13 [0.98-1.29],1.000,,Histidine
Phe,1.05 [0.91-1.20],1.000,,Phenylalanine
M-LDL-PL%,1.03 [0.89-1.19],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.03 [0.89-1.18],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
ApoB/ApoA1,1.01 [0.87-1.16],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,0.99 [0.86-1.14],1.000,,VLDL Cholesterol
M-LDL-FC%,0.94 [0.83-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.94 [0.82-1.07],1.000,,Cholesteryl Esters in LDL
Total-C,0.92 [0.80-1.05],1.000,,Total-Cholesterol
HDL-CE,0.89 [0.75-1.05],1.000,,Cholesteryl Esters in HDL
