Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.99 [1.70-2.32],2.680e-12,***,Creatinine
MUFA%,1.58 [1.31-1.92],0.442,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.57 [1.31-1.90],0.427,,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.55 [1.30-1.84],0.131,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.51 [1.28-1.79],0.285,,Triglycerides to Total-Lipids in Medium LDL percentage
Remnant-C,0.90 [0.75-1.08],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.88 [0.74-1.05],1.000,,Total-Cholesterol Minus HDL-C
M-LDL-FC%,0.72 [0.62-0.85],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,0.68 [0.58-0.79],0.145,,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.67 [0.58-0.78],0.085,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
