Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA,1.09 [0.95-1.26],1.000,,Monounsaturated Fatty Acids
SFA,1.05 [0.91-1.21],1.000,,Saturated Fatty Acids
SFA%,1.04 [0.91-1.20],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.03 [0.88-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-3,1.01 [0.86-1.17],1.000,,Omega-3 Fatty Acids
LDL-C,0.94 [0.81-1.08],1.000,,LDL Cholesterol
Non-HDL-C,0.93 [0.80-1.08],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.93 [0.80-1.07],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.93 [0.80-1.07],1.000,,Total-Cholesterol
M-LDL-FC%,0.89 [0.77-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
