Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.23 [1.07-1.41],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Phe,1.14 [1.00-1.31],1.000,,Phenylalanine
Omega-6/Omega-3,1.11 [0.97-1.27],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-PL%,1.08 [0.94-1.25],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.01 [0.88-1.17],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,0.99 [0.86-1.14],1.000,,VLDL Cholesterol
LDL-CE,0.90 [0.79-1.03],1.000,,Cholesteryl Esters in LDL
Total-C,0.88 [0.77-1.01],1.000,,Total-Cholesterol
M-LDL-FC%,0.87 [0.77-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.86 [0.73-1.02],1.000,,Cholesteryl Esters in HDL
