Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.02 [0.96-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,1.01 [0.95-1.08],1.000,,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-CE%,1.01 [0.95-1.08],1.000,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-HDL-CE%,1.01 [0.95-1.07],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.01 [0.95-1.08],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-PL%,0.98 [0.92-1.05],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
LDL-CE,0.98 [0.92-1.04],1.000,,Cholesteryl Esters in LDL
VLDL-C,0.97 [0.91-1.03],1.000,,VLDL Cholesterol
Total-CE,0.96 [0.90-1.02],1.000,,Total-Esterified Cholesterol
HDL-CE,0.94 [0.87-1.01],1.000,,Cholesteryl Esters in HDL
