Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.17 [0.96-1.43],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.09 [0.91-1.30],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-C%,1.09 [0.90-1.32],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-CE%,1.04 [0.86-1.26],1.000,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-HDL-TG%,1.02 [0.85-1.22],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.98 [0.82-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.95 [0.79-1.14],1.000,,Cholesteryl Esters in LDL
VLDL-CE,0.94 [0.78-1.13],1.000,,Cholesteryl Esters in VLDL
Total-CE,0.91 [0.76-1.09],1.000,,Total-Esterified Cholesterol
HDL-CE,0.89 [0.72-1.12],1.000,,Cholesteryl Esters in HDL
