Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-PL%,1.09 [0.90-1.32],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-LDL-PL%,1.03 [0.89-1.19],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-LDL-TG%,1.01 [0.88-1.17],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.01 [0.88-1.16],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-CE%,1.01 [0.88-1.16],1.000,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-FC%,0.98 [0.85-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.94 [0.81-1.09],1.000,,VLDL Cholesterol
Remnant-C,0.93 [0.81-1.07],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.93 [0.81-1.06],1.000,,Total-Cholesterol
HDL-CE,0.91 [0.77-1.08],1.000,,Cholesteryl Esters in HDL
