Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-CE%,1.08 [0.92-1.27],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Gly,1.03 [0.81-1.31],1.000,,Glycine
M-HDL-FC%,1.02 [0.85-1.22],1.000,,Free Cholesterol to Total-Lipids in Medium HDL percentage
Ala,1.02 [0.86-1.21],1.000,,Alanine
M-LDL-FC%,1.00 [0.86-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoA1,0.98 [0.81-1.18],1.000,,Apolipoprotein A1
Total-BCAA,0.95 [0.79-1.14],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-VLDL-C%,0.93 [0.80-1.09],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
Val,0.91 [0.76-1.10],1.000,,Valine
ApoB/ApoA1,0.90 [0.76-1.07],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
