Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.25 [1.07-1.47],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-PL%,1.09 [0.91-1.30],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-PL%,1.07 [0.90-1.28],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,1.03 [0.86-1.24],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,1.01 [0.84-1.23],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.95 [0.81-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.87 [0.71-1.07],1.000,,HDL Cholesterol
Remnant-C,0.80 [0.67-0.94],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.79 [0.67-0.93],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.79 [0.67-0.93],1.000,,LDL Cholesterol
