Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.09 [0.95-1.24],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Val,1.02 [0.88-1.18],1.000,,Valine
Omega-6/Omega-3,1.00 [0.88-1.15],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
ApoA1,1.00 [0.86-1.16],1.000,,Apolipoprotein A1
DHA%,1.00 [0.88-1.14],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
HDL-C,0.96 [0.82-1.12],1.000,,HDL Cholesterol
M-LDL-FC%,0.93 [0.82-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-C,0.91 [0.80-1.04],1.000,,LDL Cholesterol
Non-HDL-C,0.90 [0.79-1.03],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.89 [0.78-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
