Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.45 [1.24-1.71],0.820,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.24 [1.06-1.44],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.20 [1.02-1.40],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
Ala,1.04 [0.89-1.23],1.000,,Alanine
His,1.04 [0.88-1.21],1.000,,Histidine
M-LDL-FC%,0.91 [0.78-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.87 [0.74-1.03],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoA1,0.84 [0.70-1.01],1.000,,Apolipoprotein A1
ApoB,0.77 [0.65-0.91],1.000,,Apolipoprotein B
S-LDL-C%,0.72 [0.62-0.83],0.853,,Cholesterol to Total-Lipids in Small LDL percentage
