Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.19 [1.07-1.32],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoA1,1.12 [0.99-1.26],1.000,,Apolipoprotein A1
HDL-C,1.06 [0.93-1.21],1.000,,HDL Cholesterol
Remnant-C,1.01 [0.91-1.13],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
ApoB,1.00 [0.90-1.12],1.000,,Apolipoprotein B
LDL-CE,0.99 [0.89-1.10],1.000,,Cholesteryl Esters in LDL
DHA%,0.85 [0.76-0.95],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
LA%,0.85 [0.76-0.94],1.000,,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-FC%,0.84 [0.76-0.93],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.80 [0.72-0.90],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
