Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
LDL-CE,1.12 [0.99-1.28],1.000,,Cholesteryl Esters in LDL
Total-C,1.10 [0.96-1.25],1.000,,Total-Cholesterol
M-LDL-FC%,1.09 [0.95-1.25],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,1.04 [0.91-1.19],1.000,,VLDL Cholesterol
HDL-CE,1.02 [0.88-1.19],1.000,,Cholesteryl Esters in HDL
Total-BCAA,0.98 [0.85-1.13],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,0.98 [0.86-1.12],1.000,,Isoleucine
Tyr,0.97 [0.84-1.12],1.000,,Tyrosine
Val,0.96 [0.84-1.11],1.000,,Valine
M-LDL-TG%,0.88 [0.77-1.01],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
