Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.28 [1.14-1.44],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.17 [1.03-1.34],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,1.14 [1.01-1.29],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,1.07 [0.94-1.21],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
MUFA,1.06 [0.94-1.20],1.000,,Monounsaturated Fatty Acids
HDL-C,0.98 [0.85-1.13],1.000,,HDL Cholesterol
Remnant-C,0.92 [0.82-1.05],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.89 [0.79-1.00],1.000,,Total-Cholesterol Minus HDL-C
M-LDL-FC%,0.87 [0.77-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-C,0.86 [0.76-0.97],1.000,,LDL Cholesterol
