Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.17 [1.13-1.22],8.310e-09,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.16 [1.12-1.21],1.386e-07,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.16 [1.12-1.21],1.712e-07,***,Triglycerides to Total-Lipids in Large LDL percentage
MUFA%,1.15 [1.10-1.21],4.713e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.15 [1.10-1.19],5.267e-06,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.13 [1.09-1.18],7.536e-04,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.12 [1.08-1.17],0.020,*,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.12 [1.08-1.17],0.017,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
LDL-C,0.90 [0.86-0.93],0.036,*,LDL Cholesterol
L-LDL-L,0.90 [0.86-0.93],0.041,*,Total-Lipids in Large LDL
L-LDL-PL,0.89 [0.86-0.93],0.027,*,Phospholipids in Large LDL
Total-FC,0.89 [0.86-0.93],0.020,*,Total-Free Cholesterol
Clinical LDL-C,0.89 [0.86-0.93],0.007,**,Clinical LDL Cholesterol
L-LDL-C,0.89 [0.86-0.93],0.011,*,Cholesterol in Large LDL
Cholines,0.89 [0.85-0.93],0.034,*,Total-Cholines
SM,0.89 [0.85-0.93],0.029,*,Sphingomyelins
IDL-L,0.89 [0.85-0.93],0.006,**,Total-Lipids in IDL
L-LDL-FC%,0.89 [0.85-0.92],0.001,**,Free Cholesterol to Total-Lipids in Large LDL percentage
LDL-FC,0.89 [0.85-0.92],0.003,**,Free Cholesterol in LDL
HDL-P,0.89 [0.85-0.93],0.023,*,Concentration of HDL Particles
PUFA,0.88 [0.85-0.92],0.003,**,Polyunsaturated Fatty Acids
IDL-FC,0.88 [0.85-0.92],0.002,**,Free Cholesterol in IDL
L-LDL-FC,0.88 [0.85-0.92],6.943e-04,***,Free Cholesterol in Large LDL
XS-VLDL-C%,0.88 [0.85-0.92],1.372e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Total-C,0.88 [0.85-0.92],3.030e-04,***,Total-Cholesterol
Total-P,0.88 [0.84-0.92],0.003,**,Total-Concentration of Lipoprotein Particles
XS-VLDL-CE%,0.88 [0.84-0.91],3.092e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-C,0.88 [0.84-0.91],1.207e-04,***,Cholesterol in IDL
Total-CE,0.88 [0.84-0.91],9.035e-05,***,Total-Esterified Cholesterol
S-LDL-C%,0.88 [0.84-0.91],5.927e-06,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-CE,0.88 [0.84-0.91],8.798e-05,***,Cholesteryl Esters in IDL
PUFA/MUFA,0.87 [0.84-0.91],4.573e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-C%,0.87 [0.84-0.91],6.426e-07,***,Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.87 [0.83-0.91],0.004,**,Cholesteryl Esters in HDL
HDL-C,0.87 [0.83-0.91],0.004,**,HDL Cholesterol
DHA,0.87 [0.83-0.91],3.775e-04,***,Docosahexaenoic Acid
M-HDL-FC%,0.87 [0.83-0.91],9.490e-05,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-LDL-C%,0.87 [0.83-0.90],2.593e-07,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.86 [0.83-0.90],7.899e-09,***,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.86 [0.83-0.90],8.216e-09,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Unsaturation,0.85 [0.82-0.89],1.942e-07,***,Degree of Unsaturation
