Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
VLDL-C,1.18 [1.03-1.36],1.000,,VLDL Cholesterol
M-LDL-TG%,1.15 [1.01-1.32],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
LDL-CE,1.11 [0.97-1.28],1.000,,Cholesteryl Esters in LDL
Total-C,1.10 [0.95-1.26],1.000,,Total-Cholesterol
Total-CE,1.09 [0.94-1.26],1.000,,Total-Esterified Cholesterol
Leu,0.93 [0.80-1.08],1.000,,Leucine
Ile,0.91 [0.79-1.06],1.000,,Isoleucine
Total-BCAA,0.90 [0.78-1.05],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.88 [0.76-1.03],1.000,,Valine
M-LDL-FC%,0.83 [0.73-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
