Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.17 [1.04-1.32],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Phe,1.10 [0.98-1.24],1.000,,Phenylalanine
Tyr,1.07 [0.95-1.21],1.000,,Tyrosine
Gly,1.03 [0.90-1.18],1.000,,Glycine
His,1.02 [0.90-1.15],1.000,,Histidine
Omega-6/Omega-3,1.00 [0.88-1.13],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
LDL-CE,0.92 [0.82-1.05],1.000,,Cholesteryl Esters in LDL
VLDL-CE,0.92 [0.81-1.05],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,0.91 [0.80-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,0.88 [0.77-0.99],1.000,,Total-Esterified Cholesterol
