Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.06 [1.01-1.10],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.04 [0.99-1.08],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
HDL-CE,1.02 [0.97-1.07],1.000,,Cholesteryl Esters in HDL
HDL-C,1.02 [0.97-1.07],1.000,,HDL Cholesterol
MUFA%,1.01 [0.96-1.05],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Tyr,1.00 [0.96-1.04],1.000,,Tyrosine
M-LDL-FC%,0.99 [0.95-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
His,0.98 [0.94-1.02],1.000,,Histidine
M-LDL-CE%,0.97 [0.93-1.01],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Gly,0.95 [0.91-1.00],1.000,,Glycine
