Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.05 [1.02-1.08],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Val,1.01 [0.98-1.05],1.000,,Valine
DHA%,1.01 [0.97-1.04],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Ile,1.01 [0.97-1.04],1.000,,Isoleucine
Total-BCAA,1.01 [0.97-1.04],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
VLDL-C,0.99 [0.96-1.02],1.000,,VLDL Cholesterol
Remnant-C,0.97 [0.94-1.00],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,0.97 [0.93-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Non-HDL-C,0.97 [0.94-1.00],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.96 [0.93-0.99],1.000,,Total-Cholesterol
