Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-FC,1.06 [0.87-1.30],1.000,,Free Cholesterol in HDL
MUFA%,1.05 [0.86-1.29],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
HDL-CE,1.05 [0.86-1.29],1.000,,Cholesteryl Esters in HDL
DHA%,1.04 [0.86-1.27],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-PL%,1.03 [0.86-1.24],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.94 [0.78-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,0.86 [0.72-1.03],1.000,,Apolipoprotein B
LDL-C,0.85 [0.71-1.02],1.000,,LDL Cholesterol
Clinical LDL-C,0.84 [0.70-1.00],1.000,,Clinical LDL Cholesterol
ApoB/ApoA1,0.84 [0.69-1.01],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
