Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Val,1.10 [0.96-1.25],1.000,,Valine
Total-BCAA,1.07 [0.94-1.22],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,1.05 [0.92-1.20],1.000,,Leucine
M-LDL-PL%,1.03 [0.90-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ile,1.01 [0.88-1.15],1.000,,Isoleucine
Total-FA,0.99 [0.86-1.13],1.000,,Total-Fatty Acids
PUFA,0.93 [0.82-1.07],1.000,,Polyunsaturated Fatty Acids
M-LDL-FC%,0.93 [0.82-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Creatinine,0.89 [0.76-1.04],1.000,,Creatinine
Unsaturation,0.88 [0.77-1.02],1.000,,Degree of Unsaturation
