Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.26 [1.07-1.48],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA%,1.21 [1.03-1.43],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA%,1.18 [0.98-1.41],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.06 [0.89-1.25],1.000,,Monounsaturated Fatty Acids
SFA,1.05 [0.88-1.24],1.000,,Saturated Fatty Acids
HDL-C,0.98 [0.81-1.19],1.000,,HDL Cholesterol
ApoB,0.89 [0.75-1.05],1.000,,Apolipoprotein B
M-LDL-FC%,0.88 [0.75-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-C,0.88 [0.74-1.03],1.000,,LDL Cholesterol
Clinical LDL-C,0.86 [0.73-1.01],1.000,,Clinical LDL Cholesterol
